group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
s1a-012_1,2225,113.81652130077045,37.249498676235476,7.881320748926435,5.3224321278610205,1.4543103954868661,3.9351274319885508,36.97425936422789,37.635714285714286,38.52857142857143,78.23571428571428,28.98333333333333,9.15131471645711,7.830660678149808,18.480981805106733,10.606930606655839,5.313901714230662,5.293028892425177,14.651072514529789,383.0,57.452380952380956,5.533333333333333,7.319444444444442,58.00303494356701,15.816666666666666,6.559523809523809,42.5047619047619,28.704761904761902,6,3,0.0,0,2.158779320095111,3.2320604383991114,105.0,6,30.0,35,12,34,5,15,9
s1a-013_1,2059,92.69644713701861,28.391437729274774,10.585347143620803,5.992151755131296,0.9876984126984129,0.7450669156551507,24.000148435667967,35.36666666666667,38.18333333333334,52.38333333333333,23.183333333333334,5.986114943172421,6.7076983848081175,9.281609130339966,8.944110868815406,3.3288413253886397,5.615269543426765,11.776715811833016,346.0,23.483333333333334,4.426190476190476,8.006746031746033,44.775551395307644,17.216666666666665,4.4761904761904745,42.871428571428574,34.24761904761905,19,5,0.2835497835497839,0,3.730383260717947,3.243438654694057,84.0,6,26.0,34,5,26,2,15,7
s1a-014_1,2142,88.72057044468083,21.6432172482738,5.163853580983887,2.170026483943973,0.11818181818181821,2.4241526102510083,34.824280137333126,71.43333333333334,41.266666666666666,37.3,27.966666666666665,14.952357684361388,8.622248088715258,8.681255635203005,13.106585241090965,3.995680088172348,9.110905152918617,14.629018716290236,324.0,27.702380952380953,3.1166666666666663,9.998809523809523,48.6469341736543,12.059523809523808,2.7,43.195238095238096,27.48333333333333,7,11,0.0,0,2.813905807235062,1.5335848647919583,77.0,6,40.0,20,15,39,8,17,9
s1a-015_1,1783,62.3679834229474,21.092809720650713,2.985385259901389,3.8837522007516627,0.4202962957758354,1.5556479749832741,13.724410013827015,28.11904761904762,16.545238095238094,27.816666666666666,10.652380952380952,4.6275105117021615,2.3620146413901772,5.665099720610977,11.323295334727703,6.4974439771044885,4.825851357623214,8.496954699580293,246.0,10.642857142857142,0.666666666666666,6.7980158730158715,26.847903364077837,8.469047619047618,6.767857142857142,31.19404761904762,35.40119047619047,4,3,0.0,0,0.5576243648824291,0.8399971014588866,39.0,4,22.0,21,5,12,2,19,7
s1a-016_1,2090,102.7809267964324,33.46832777916133,8.1914462777366,3.9750773174397467,0.2332384566729917,5.56609958730235,30.23261151665749,60.35,49.666666666666664,24.016666666666666,14.316666666666666,12.655106331567362,10.961805301897984,5.5366132534476185,14.537568330093766,7.091465739615643,7.446102590478126,18.397185694016724,300.0,11.43333333333333,10.233333333333333,6.078571428571427,46.583584409440704,24.549999999999997,1.033333333333333,28.45,31.349999999999998,17,8,0.0,0,2.4154831078744126,2.8146959182001123,71.0,8,36.0,13,25,41,8,18,5
s1a-017_1,2028,101.15646886179074,31.55704858422244,11.585477285012889,5.463580929349052,0.9380952380952384,3.3676395070357916,33.389967876447,42.5,35.61666666666667,57.599999999999994,21.616666666666664,10.766167781781105,8.55419506385931,12.555655663180751,8.688468166680241,6.4316626384244096,2.256805528255833,13.903121325313595,326.0,57.891666666666666,7.866666666666666,8.767099567099567,49.32547482587517,12.749999999999998,4.0,33.08333333333333,30.149999999999995,3,7,0.4880952380952387,0,2.9195443445443447,2.299035175350965,86.0,5,42.0,23,5,42,4,17,11
s1a-018_1,1937,91.37843995154994,35.770726607666376,8.000506517476332,8.431907473350298,3.8266133634354467,2.3506452371158244,18.84099222981628,27.7,12.133333333333331,45.66904761904762,17.366666666666667,5.435809835832045,3.0384224412291028,8.682212996443468,6.848822212198356,3.1001775613555638,3.748644650842793,12.028706466692341,286.0,13.95,13.783333333333333,3.205555555555555,40.758384614208886,16.359523809523807,14.25952380952381,33.66190476190476,30.2547619047619,0,12,0.0,0,0.9771473108934406,2.0880770974811225,75.0,9,26.0,27,3,23,8,20,9
s1a-019_1,1499,76.80343408225761,19.968500094676568,10.766763922352158,2.1399500499500497,1.585504201680672,3.163383968972205,30.662711128740543,58.13333333333333,17.508333333333333,41.53333333333333,23.45,15.594844697785875,4.38523532023532,9.115256818345054,4.123535206623441,3.859654234654234,0.2638809719692074,10.874227292315531,257.0,52.352380952380955,6.083333333333333,2.583333333333333,40.957455371425965,9.709523809523809,3.7,24.23333333333333,17.326190476190476,4,2,0.0909090909090909,0,1.788604451104451,4.89100344100344,73.0,4,30.0,17,8,43,1,13,2
s1a-019_2,588,32.80396779146779,8.991295741295742,6.783882783882784,1.5090048840048842,0.5261904761904763,0.4126373626373629,11.076880526880526,18.666666666666664,11.833333333333332,17.833333333333332,8.333333333333332,3.616519591519591,2.4089567839567847,4.122832722832722,2.6323667073667076,2.1473748473748477,0.4849918599918601,6.1602009102009125,81.0,8.166666666666668,1.5,0.842857142857143,14.396422558922561,2.25,0.25,11.833333333333332,1.583333333333333,1,4,0.0,0,1.1072802197802198,0.2416666666666667,43.0,2,5.0,4,0,18,2,2,1
s1a-020_1,1891,120.26982189121068,39.5115511199931,16.524314471218496,6.45102527701115,0.4786843260985137,2.8635099512348394,29.874921736987563,40.81666666666667,35.65,47.25,22.53333333333333,11.497405281686232,8.007820306196981,9.848310466391435,16.35304678725541,6.899774154091471,9.453272633163937,12.094599556405662,282.0,15.416666666666668,4.2,6.739285714285714,46.92257617941034,11.333333333333332,11.833333333333332,32.48333333333333,29.066666666666666,5,4,0.39343989343989394,0,1.1506710394868296,0.8019339356295879,105.0,11,35.0,30,7,56,2,7,10
s1a-021_1,2040,115.48870576216063,36.30266860531262,10.204060558464583,5.0904149055153365,0.0,2.140136252636253,36.484921542295496,66.09761904761905,38.36666666666667,63.792857142857144,23.03333333333333,14.085166085520926,8.422009085685557,12.755765648628753,12.455447820880732,4.8668163695483795,7.588631451332351,16.05145206412035,334.0,57.576190476190476,7.899999999999999,6.564682539682539,56.52652877750271,8.166666666666668,4.916666666666666,49.628571428571426,17.492857142857144,26,4,0.0,0,3.625729343120648,3.7357116331381035,98.0,9,30.0,34,11,76,6,13,8
s1a-022_1,2060,123.13752083972673,45.433895434630735,12.516076978576978,11.498689518542463,1.6516806722689084,4.206858419358421,36.427026078496674,62.166666666666664,35.233333333333334,57.40833333333333,32.05833333333333,13.421630820160235,8.04618714618715,12.272993455346397,14.457329435270609,11.08001744987039,3.377311985400219,17.68151045577516,283.0,25.116666666666667,6.416666666666665,2.083333333333333,49.62188565791507,23.666666666666664,4.666666666666666,32.06666666666666,24.566666666666666,49,5,0.166666666666667,0,2.385575426751898,3.4973516679399044,106.0,9,40.0,16,21,68,4,15,7
s1a-023_1,2238,67.7492294912841,24.46381981419499,2.5685895682614257,4.238470174502941,0.4298070493192443,1.2610554256707096,18.93854357821557,48.05238095238095,9.166666666666666,38.878571428571426,14.328571428571426,8.207523744095552,2.053095238095238,6.179811636492194,8.847049409723777,3.934005080290718,4.913044329433058,12.738972456486206,295.0,8.05,2.566666666666666,8.377270828586616,31.824316153649352,20.641666666666666,13.349999999999998,26.483333333333327,28.508333333333333,0,4,0.0,0,1.4092191167108512,1.6068260242173282,47.0,3,15.0,35,4,65,4,11,4
s1a-024_1,1985,122.90926297335774,50.80388424241836,6.344218281718282,11.344759625479439,0.2722751322751326,5.501117303748883,32.53909873215331,51.099999999999994,46.483333333333334,35.449999999999996,17.916666666666664,10.032807304145978,12.470205572820664,7.303248431359548,14.747316898887098,7.52771905606944,7.219597842817658,18.633420448697745,298.0,14.083333333333332,3.45,8.780952380952384,51.01384355033399,15.533333333333331,6.033333333333333,36.43333333333333,22.416666666666664,44,6,0.111111111111111,0,0.7854013377926424,4.104866375454612,116.0,13,30.0,15,17,28,4,9,8
s1a-025_1,1957,85.92792334183811,31.448786153122544,3.694430577110463,5.423642877820721,0.1556267806267806,3.5519526493942624,24.908540966288612,44.84047619047619,24.695238095238093,36.09285714285714,19.733333333333334,9.606680101314524,5.330115457374322,8.690694252145112,17.626957423398935,11.196548692653444,6.430408730745491,12.878559861353784,287.0,7.5,0.5,4.974999999999999,33.15774918820617,9.741666666666665,4.916666666666667,40.63333333333333,26.983333333333327,8,0,0.037037037037037,0,1.8985782191664546,2.6034654958568,58.0,6,20.0,34,3,46,0,11,3
s1a-026_1,2021,98.88108577824016,32.67591056025755,6.423727031706571,8.8042023607208,1.498430735930736,4.631499595790594,30.943114346439245,74.08333333333333,18.25,28.966666666666665,21.433333333333334,17.371511312739024,4.595435936612408,6.689029561420867,14.667622239036312,5.911348937174777,8.756273301861537,16.421967161707475,271.0,43.41904761904762,0.5,5.609523809523809,45.11382594723973,21.416666666666664,9.666666666666664,50.19285714285714,26.485714285714284,7,6,0.166666666666667,0,0.6913992869875218,3.4948859691506757,86.0,7,30.0,36,3,60,5,11,8
s1a-027_1,1850,132.47512556243205,59.54071382607761,10.736174772939478,15.073864115760403,1.6,3.3839211227369126,32.04449704664101,52.266666666666666,21.78333333333333,63.53333333333333,19.45,12.002635329067216,4.5120516308596805,13.847899453487692,14.42841663840116,8.034773353581404,6.393643284819756,17.68134845718437,237.0,17.683333333333334,7.833333333333333,7.6,47.769820325013825,15.666666666666666,8.333333333333332,49.3,22.78333333333333,16,3,0.5588235294117647,0,1.2567441330599225,1.2109307359307357,115.0,11,27.0,38,4,61,7,19,9
s1a-028_1,2252,116.57270220638624,34.1307413065657,13.237677018268396,3.2652341140007444,0.5078573458368854,1.7719937469937466,28.811312453436017,46.68333333333334,40.48888888888889,42.27777777777778,27.344444444444445,9.413649543324476,7.640601267481881,8.602783559033758,19.14772284884306,10.148740194333481,8.998982654509579,11.604238191202723,370.0,15.466666666666665,8.658333333333333,9.56796536796537,49.93156103270908,13.166666666666664,12.05952380952381,28.392857142857142,36.135714285714286,7,2,0.0454545454545455,0,2.660348208624071,4.537170140743995,115.0,4,27.0,19,7,56,0,20,5
s1a-029_1,1975,112.97476579186889,29.91545465069629,9.637484634388661,4.345828586618061,0.5435406698564593,2.0881376793141495,41.359691253783005,92.13333333333334,49.96666666666667,32.449999999999996,24.45,21.13616256464554,11.341587336232381,6.164246547710284,14.981008605406378,4.5626047675977714,10.418403837808606,16.43317839128225,311.0,13.916666666666666,10.125,9.984126984126982,58.297960758520425,12.499999999999998,5.75,37.317460317460316,22.28174603174603,42,5,0.0,0,1.1517522444236035,2.661800505695856,98.0,7,25.0,30,18,65,8,15,11
