group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
s1a-011_1,2084,127.94270046772716,51.381020916786106,0.625,3.1166823916823914,0.30000000000000004,2.373440813572393,31.854674049572367,11.083333333333332,36.25,89.0,35.5,2.568837083968663,9.358262570762571,17.99111248510336,9.045214507714508,7.116118603618603,1.9290959040959055,15.88318689527855,331,48.75,2.083333333333333,13.93089133089133,66.89146504322655,21.116666666666664,3.5,40.483333333333334,33.199999999999996,11,14,0.0,0,2.299833907922143,2.5586197327576636,98,4,29,28,10,107,12,21,22
s1a-012_1,2177,104.19013559712839,35.90940174448473,0.12037037037037031,4.84739139022387,0.16999666999667,1.698660937956267,25.305348671012904,13.083333333333332,39.766666666666666,74.66666666666666,32.9,2.727406797995035,7.635222791913971,13.159641776670238,12.19287683206027,4.892630245571424,7.300246586488846,13.01700239215485,340,39.25,1.2,7.713492063492063,55.967486650213026,16.78333333333333,2.0,55.78333333333333,30.91666666666666,7,7,0.0,0,1.3742219109866167,1.7165310996193353,75,0,24,43,8,90,6,11,15
s1a-013_1,2436,147.37894418676154,54.18344958561677,1.788690476190476,3.637835161054976,0.242857142857143,2.8613601382564227,36.714945742538625,13.749999999999998,28.316666666666666,108.81666666666666,50.391666666666666,4.342603078322893,5.864302261206285,22.963203295672336,15.503470445962705,5.102029343205814,10.401441102756891,16.320050657976356,379,53.53333333333333,12.666666666666666,7.366666666666666,75.90333367899157,23.0,3.0,40.61666666666667,30.816666666666666,6,13,0.0,0,0.8243269530034235,3.1629486254486268,104,2,30,22,10,116,10,19,17
s1a-014_1,2362,103.73306442502876,40.45877817066283,0.0,8.046180609334108,0.6122264021887821,2.239179065956457,24.073674995560523,11.166666666666668,25.411111111111108,78.27539682539683,32.03968253968254,2.609099509207071,4.6045305335710625,15.12643851943171,13.755613188964704,5.564369362384458,8.191243826580246,14.801183252093207,359,63.51547619047619,0.5,6.078571428571429,49.51867306540122,18.038095238095238,3.583333333333333,63.634523809523806,33.996428571428574,8,3,0.0,0,0.6317837276117118,1.5508781852822098,78,5,25,39,11,58,4,15,11
s1a-015_1,2103,107.67512542104849,36.78844237099554,0.0,2.3762896825396833,0.0,2.6500111000111,33.874276106808246,19.4,44.50952380952381,61.24761904761905,23.45,4.545958573590154,10.879730414513023,13.26011060339032,8.481685866468474,3.076603468994773,5.405082397473702,14.018603806118952,376,54.53095238095238,5.0666666666666655,14.467857142857142,62.40499718358448,20.541666666666664,3.5,43.23690476190476,36.77142857142857,11,7,0.0,0,1.2950687112451815,2.318945248750741,87,8,16,36,13,68,5,15,8
s1a-016_1,2043,92.62670942100878,30.320009938823038,0.0,3.057077161968468,0.0909090909090909,4.873321967887186,30.91902962796017,2.949999999999999,16.13095238095238,88.92619047619048,20.45952380952381,3.0567339523221877,4.008545561765376,18.748982293973214,7.5623383754188715,2.463028529205,5.099309846213871,12.11737818320535,352,23.645238095238096,3.533333333333333,6.363492063492063,54.74436110676688,13.866666666666665,7.583333333333333,35.199999999999996,21.29285714285714,4,0,0.0,0,0.4139822595704947,3.4643730523525913,59,3,22,36,6,30,2,5,8
s1a-017_1,2709,151.37187474566832,56.433049505347256,0.0714285714285714,3.799030136530137,0.7416666666666663,2.8359293484293486,47.43286033693054,3.666666666666666,54.1,133.48333333333332,56.81666666666666,1.2173812298812297,12.32475996225996,28.774636616206816,11.142835758825463,6.219845432345433,4.92299032648003,16.35821155239819,420,81.0,3.833333333333333,14.00238095238095,83.72456091006703,26.416666666666664,4.666666666666666,40.75,46.916666666666664,21,9,0.0,0,2.2294372294372304,2.6295621045621047,82,8,30,23,31,197,13,30,12
s1a-018_1,1924,105.81961245010007,50.41988464379331,0.0,4.158823379349696,0.0,5.312519160406158,26.075080791241785,25.402380952380952,19.042857142857144,60.67619047619048,21.05952380952381,8.594408892620969,3.6224504726439726,12.664909864244231,12.82546427486056,5.849324831228856,6.976139443631705,12.757182533668601,264,115.47500000000001,0.5,8.752380952380951,42.5742635314462,12.541666666666664,10.208333333333332,63.441666666666656,18.374999999999996,5,6,0.0,0,2.7709801455854093,2.8574788214881104,75,5,19,57,5,103,8,13,6
s1a-019_1,2061,88.90584492807812,33.61828465323893,0.4099567099567099,3.022933064212624,0.1166666666666667,1.952785664935033,28.13633208987071,7.833333333333333,22.883333333333333,99.91666666666667,32.016666666666666,1.5755772005771997,5.048936780844214,19.319400876251116,7.658103603706983,3.993618192317546,3.664485411389437,12.664224511661589,328,48.53333333333333,2.333333333333333,8.62301587301587,47.2194999611755,12.45,2.416666666666667,55.349999999999994,23.35,5,7,0.0,0,1.7541910703675412,3.0238877980257275,66,4,29,46,6,64,6,17,11
s1a-020_1,2090,84.77252152101315,26.348642473561096,0.0,2.2783338138133544,0.9737082160995204,1.5927344877344876,26.269634879233497,14.233333333333333,15.961904761904762,90.37142857142857,43.68809523809524,3.6242143903269217,2.9511403770994566,17.59132277928457,10.385376773840585,6.17018281566875,4.215193958171836,14.03940083167002,308,45.983333333333334,3.0166666666666657,8.830988455988454,47.99683560694479,8.966666666666667,9.416666666666666,61.949999999999996,20.416666666666664,8,6,0.0,0,1.486292316663161,2.2475534704946467,57,7,24,46,7,40,8,12,10
s1a-021_1,2011,118.38028626105353,29.671456793419715,0.892857142857143,4.061872774852314,0.1,1.3901838357720715,52.98886741207074,5.499999999999999,39.28333333333333,121.6,53.9,1.0835714285714289,9.943514391973473,33.0004466846027,16.95872723468631,2.0802992758875116,14.8784279587988,14.847386628716555,362,90.36666666666666,0.0,11.791666666666663,70.85724509009036,12.366666666666665,5.0,43.85,43.416666666666664,8,7,0.0,0,2.930011655011655,2.505927405927407,114,6,21,41,12,41,13,31,11
s1a-022_1,2043,99.2421024464305,32.906377196158886,1.9590580171462526,4.0785385910385905,0.1875,2.42437037936264,26.231825260694432,17.483333333333334,22.0,71.98333333333333,22.95,5.090169097552663,4.278937100217936,14.178899476712944,8.069912896495378,3.439768509578545,4.630144386916833,12.087293137250107,313,66.13333333333334,9.916666666666666,9.104761904761904,56.30675433662998,21.53333333333333,0.0,59.15,21.48333333333333,10,8,0.0,0,2.6825056887556897,3.32962934396758,56,3,20,43,13,58,11,24,12
s1a-023_1,1999,97.36066787746802,37.05498097029556,0.111111111111111,6.727555762091365,0.717156862745098,2.865208613849918,25.120602326256538,24.476190476190474,18.083333333333332,76.17857142857143,37.233333333333334,4.803186325422832,3.1511506467388815,14.331019076003521,12.80282524412161,6.189825784810305,6.612999459311305,13.989963043363005,290,93.23333333333333,2.2,12.109523809523806,47.391750551939744,21.566666666666666,4.333333333333333,63.83333333333333,31.466666666666665,5,2,0.0,0,1.6648928376720733,2.1656939250979503,59,7,21,58,6,50,8,17,3
s1a-024_1,2115,112.78291678197719,41.554711877556585,0.0,1.666377141377142,0.0625,0.3954887218045114,23.408023631954915,27.583333333333332,51.016666666666666,44.28333333333333,37.61666666666667,5.176027975292682,8.633257530198573,7.337485928062092,10.43290300052417,5.135708558092123,5.297194442432047,14.914313633766499,345,27.166666666666668,2.0,21.289682539682534,60.47481318209193,24.61904761904762,5.416666666666667,43.45238095238095,38.61904761904762,6,22,0.0,0,3.880371796819165,3.840582262021891,66,4,47,24,8,63,9,18,27
s1a-025_1,2077,99.95866442906389,35.97586813556542,0.0,1.7556929181929182,0.2333333333333337,4.1046180145076585,31.56768458503692,5.166666666666666,20.166666666666664,93.75,26.766666666666662,2.3778642557105556,4.686430118953003,21.511120098080365,10.217239064913826,3.516874386696118,6.700364678217708,12.415711096812569,335,37.983333333333334,5.7,4.992857142857141,53.76555722858464,16.426190476190474,4.809523809523809,56.969047619047615,25.328571428571426,3,7,0.0,0,0.7556850012732369,4.285410712027685,76,2,25,46,1,76,4,14,10
s1a-026_1,1999,99.97707006403661,36.419012488989374,0.2019230769230769,3.8829701731017527,0.0,1.2838550338550334,27.331750689474603,14.166666666666668,12.708333333333332,103.83928571428571,43.86904761904762,2.40151653901654,2.622273505250109,20.00795642663596,14.954101009966537,4.762569502258558,10.191531507707978,11.758468171339143,290,72.08333333333333,1.5,6.135714285714283,48.15203348815763,16.333333333333332,6.083333333333333,46.58333333333333,29.916666666666664,6,4,0.0,0,0.7075424575424577,1.7330175571554878,99,2,17,26,5,72,10,20,8
